  0.14700000E-01  0.99991114E+00  -.12089621E-01  -.12090695E-01
  0.14800000E-01  0.99990993E+00  -.12171854E-01  -.12172951E-01
  0.14900000E-01  0.99990870E+00  -.12254088E-01  -.12255206E-01
  0.15000000E-01  0.99990748E+00  -.12336321E-01  -.12337462E-01
  0.15100000E-01  0.99990624E+00  -.12418554E-01  -.12419718E-01
  0.15200000E-01  0.99990499E+00  -.12500786E-01  -.12501974E-01
  0.15300000E-01  0.99990374E+00  -.12583019E-01  -.12584230E-01
  0.15400000E-01  0.99990247E+00  -.12665251E-01  -.12666486E-01
  0.15500000E-01  0.99990120E+00  -.12747483E-01  -.12748743E-01
  0.15600000E-01  0.99989993E+00  -.12829715E-01  -.12830999E-01
  0.15700000E-01  0.99989864E+00  -.12911947E-01  -.12913256E-01
  0.15800000E-01  0.99989734E+00  -.12994179E-01  -.12995513E-01
  0.15900000E-01  0.99989604E+00  -.13076410E-01  -.13077770E-01
  0.16000000E-01  0.99989473E+00  -.13158641E-01  -.13160027E-01
  0.16100000E-01  0.99989341E+00  -.13240872E-01  -.13242284E-01
  0.16200000E-01  0.99989208E+00  -.13323103E-01  -.13324541E-01
  0.16300000E-01  0.99989074E+00  -.13405334E-01  -.13406799E-01
  0.16400000E-01  0.99988940E+00  -.13487564E-01  -.13489056E-01
  0.16500000E-01  0.99988805E+00  -.13569794E-01  -.13571314E-01
  0.16600000E-01  0.99988668E+00  -.13652024E-01  -.13653572E-01
  0.16700000E-01  0.99988532E+00  -.13734254E-01  -.13735830E-01
  0.16800000E-01  0.99988394E+00  -.13816484E-01  -.13818088E-01
  0.16900000E-01  0.99988255E+00  -.13898713E-01  -.13900346E-01
  0.17000000E-01  0.99988116E+00  -.13980943E-01  -.13982604E-01
  0.17100000E-01  0.99987976E+00  -.14063172E-01  -.14064863E-01
  0.17200000E-01  0.99987835E+00  -.14145400E-01  -.14147121E-01
  0.17300000E-01  0.99987693E+00  -.14227629E-01  -.14229380E-01
  0.17400000E-01  0.99987550E+00  -.14309857E-01  -.14311639E-01
  0.17500000E-01  0.99987406E+00  -.14392086E-01  -.14393898E-01
  0.17600000E-01  0.99987262E+00  -.14474313E-01  -.14476157E-01
  0.17700000E-01  0.99987117E+00  -.14556541E-01  -.14558417E-01
  0.17800000E-01  0.99986971E+00  -.14638769E-01  -.14640676E-01
